6,1562653193370,-160,160,-640
6,1562653193372,-288,-736,-1488
2,1562653193396,-928,432,48
2,1562653193397,-1072,608,-64
4,1562653193403,-1088,-528,160
4,1562653193403,-1200,16,16
6,1562653193414,-528,-1216,-1360
6,1562653193415,-432,112,-688
2,1562653193442,-992,192,80
2,1562653193448,-880,208,176
4,1562653193449,-960,-16,16
4,1562653193451,-976,-128,48
4,1562653193452,-992,-128,-32
6,1562653193456,-448,-192,-672
6,1562653193458,-320,-80,-752
6,1562653193467,-352,-240,-864
2,1562653193486,-976,112,96
2,1562653193488,-1008,176,16
2,1562653193489,-976,240,-32
4,1562653193498,-1024,-144,0
4,1562653193500,-1008,-304,112
6,1562653193501,-336,-384,-1040
6,1562653193503,-432,-864,-1152
2,1562653193533,-1008,416,0
2,1562653193534,-992,256,48
4,1562653193540,-1088,-96,16
4,1562653193541,-1008,-32,0
6,1562653193549,-400,-144,-816
6,1562653193550,-400,-160,-736
2,1562653193577,-928,240,64
2,1562653193580,-976,144,32
4,1562653193591,-1008,-128,0
4,1562653193595,-976,-48,-48
6,1562653193606,-336,-80,-720
6,1562653193607,-288,-48,-784
2,1562653193623,-992,160,16
2,1562653193625,-1008,176,-64
4,1562653193634,-992,-192,-32
4,1562653193636,-1008,-96,-16
4,1562653193637,-1008,-352,128
6,1562653193639,-304,-288,-864
6,1562653193641,-320,-272,-1040
6,1562653193644,-464,-928,-1152
2,1562653193666,-960,208,32
2,1562653193667,-1008,416,32
2,1562653193668,-992,160,80
4,1562653193674,-1104,-48,16
4,1562653193676,-976,-64,16
6,1562653193683,-384,-16,-736
6,1562653193685,-432,-192,-720
2,1562653193713,-928,224,96
2,1562653193715,-992,176,48
4,1562653193720,-992,-128,16
4,1562653193721,-1008,-176,-32
2,1562653193758,-1008,208,-16
2,1562653193763,-960,240,-16
4,1562653193774,-1008,-80,-32
4,1562653193778,-1008,-272,80
6,1562653193782,-336,-192,-848
6,1562653193786,-320,-272,-864
6,1562653193789,-320,-304,-992
6,1562653193792,-400,-752,-1088
2,1562653193803,-976,384,0
2,1562653193804,-976,224,64
4,1562653193816,-1056,-64,32
4,1562653193819,-992,-64,16
4,1562653193822,-1008,-112,0
6,1562653193824,-384,-144,-800
6,1562653193826,-400,-208,-768
6,1562653193828,-336,-176,-800
4,1562653193853,-1008,-176,-32
4,1562653193855,-1008,-176,-48
6,1562653193863,-336,-288,-880
6,1562653193866,-272,-224,-864
2,1562653193891,-944,240,80
2,1562653193893,-976,208,48
2,1562653193895,-1008,208,-16
2,1562653193897,-1024,128,-48
2,1562653193907,-976,192,0
4,1562653193911,-1008,-128,-48
4,1562653193913,-1008,-224,64
6,1562653193916,-304,-320,-960
6,1562653193918,-320,-544,-1024
2,1562653193937,-992,288,32
2,1562653193940,-960,256,96
4,1562653193951,-1040,-96,48
4,1562653193953,-1008,-96,48
6,1562653193955,-432,-288,-832
6,1562653193956,-416,-304,-832
6,1562653193958,-400,-176,-736
2,1562653193982,-944,304,96
2,1562653193983,-976,176,32
4,1562653193992,-1024,-112,16
4,1562653193994,-1008,-48,-64
4,1562653193997,-1008,-64,-64
6,1562653194005,-288,-112,-784
6,1562653194007,-272,-64,-656
2,1562653194029,-976,240,-16
2,1562653194031,-992,160,-112
2,1562653194033,-944,144,48
4,1562653194041,-992,0,-48
4,1562653194043,-976,-272,64
6,1562653194054,-272,-80,-832
6,1562653194057,-416,-1088,-1328
2,1562653194072,-944,432,80
2,1562653194074,-1024,320,-16
4,1562653194083,-1056,-416,112
4,1562653194085,-1072,64,-32
6,1562653194087,-400,-832,-944
6,1562653194089,-416,-144,-800
2,1562653194117,-976,224,112
2,1562653194118,-944,320,64
4,1562653194129,-1008,-160,64
4,1562653194132,-1024,-128,64
6,1562653194134,-400,-560,-912
6,1562653194142,-368,-512,-1024
6,1562653194143,-464,-752,-1024
4,1562653194169,-1008,-192,96
4,1562653194170,-1072,-128,64
4,1562653194171,-1040,-144,-16
6,1562653194180,-432,-288,-768
6,1562653194181,-432,-32,-592
2,1562653194206,-960,288,96
2,1562653194208,-976,384,48
2,1562653194220,-1008,288,16
2,1562653194224,-1008,160,-16
2,1562653194226,-992,80,-64
4,1562653194229,-976,-112,-64
4,1562653194232,-976,-96,-160
2,1562653194252,-992,64,-96
2,1562653194253,-976,112,-64
4,1562653194262,-960,-144,-128
4,1562653194263,-976,-240,32
6,1562653194271,-288,-32,-704
6,1562653194273,-96,96,-704
6,1562653194275,-208,-192,-944
6,1562653194278,-256,-576,-1136
2,1562653194295,-976,288,0
2,1562653194297,-992,400,64
4,1562653194306,-1056,-304,96
4,1562653194307,-1088,-112,64
4,1562653194310,-1040,-16,48
6,1562653194319,-448,-816,-1168
6,1562653194320,-480,-352,-848
6,1562653194321,-464,-208,-736
2,1562653194342,-976,336,96
2,1562653194350,-928,304,144
2,1562653194352,-960,96,64
4,1562653194354,-1008,-48,16
4,1562653194356,-944,0,-48
6,1562653194359,-464,0,-560
6,1562653194362,-304,64,-656
2,1562653194386,-976,128,48
2,1562653194387,-1024,160,-80
4,1562653194396,-976,-208,-48
4,1562653194398,-1024,-160,-64
6,1562653194407,-320,-400,-928
6,1562653194408,-208,-160,-976
2,1562653194431,-992,176,-64
2,1562653194433,-992,432,-16
4,1562653194443,-1008,-320,64
4,1562653194447,-1088,-144,32
6,1562653194455,-368,-912,-1248
6,1562653194457,-448,-432,-960
6,1562653194458,-448,-176,-752
2,1562653194477,-976,320,32
2,1562653194479,-928,288,112
4,1562653194488,-1040,-32,16
4,1562653194490,-1008,-80,48
4,1562653194492,-992,-96,16
6,1562653194495,-464,-208,-704
6,1562653194498,-368,-128,-736
2,1562653194521,-944,224,96
2,1562653194522,-976,160,64
2,1562653194523,-992,288,0
4,1562653194531,-992,-160,-16
4,1562653194533,-1040,-272,48
6,1562653194540,-416,-480,-1040
6,1562653194542,-400,-592,-1088
2,1562653194566,-1024,272,-64
2,1562653194568,-992,240,16
4,1562653194574,-1040,-176,16
4,1562653194576,-1024,-112,16
6,1562653194588,-416,-432,-992
6,1562653194590,-352,-224,-864
2,1562653194613,-976,224,64
2,1562653194617,-976,160,32
4,1562653194628,-1008,-128,-16
4,1562653194631,-960,-64,-16
6,1562653194634,-368,32,-656
6,1562653194635,-400,-16,-640
6,1562653194636,-224,32,-800
2,1562653194656,-960,96,16
2,1562653194657,-976,128,0
4,1562653194666,-976,-96,-80
4,1562653194667,-976,-160,0
4,1562653194668,-1024,-224,32
6,1562653194679,-304,-256,-928
6,1562653194680,-384,-432,-1024
2,1562653194701,-960,256,-16
2,1562653194703,-1008,304,-16
2,1562653194705,-976,256,48
4,1562653194712,-1040,-112,0
4,1562653194713,-1024,-112,16
6,1562653194724,-464,-224,-848
6,1562653194726,-400,-208,-832
2,1562653194746,-960,240,64
2,1562653194748,-992,160,48
4,1562653194754,-1008,-112,0
4,1562653194754,-1008,-96,-16
6,1562653194767,-368,-144,-800
6,1562653194768,-320,-48,-768
2,1562653194793,-976,144,32
2,1562653194794,-960,416,48
4,1562653194801,-976,-192,32
4,1562653194804,-1072,-384,144
6,1562653194808,-480,-656,-1168
6,1562653194812,-480,-816,-1152
6,1562653194814,-400,-16,-752
2,1562653194837,-1024,384,-64
2,1562653194839,-976,208,64
2,1562653194841,-928,224,48
4,1562653194852,-1088,16,-32
4,1562653194853,-976,-96,0
4,1562653194855,-992,-80,-16
6,1562653194857,-416,-128,-720
6,1562653194859,-336,-64,-736
2,1562653194881,-960,160,32
2,1562653194883,-976,224,0
4,1562653194892,-992,-112,-32
4,1562653194895,-1008,-192,16
6,1562653194904,-352,-192,-864
6,1562653194906,-368,-368,-992
2,1562653194929,-992,256,-16
2,1562653194932,-992,368,16
4,1562653194942,-1040,-240,48
4,1562653194943,-1072,-160,32
6,1562653194953,-448,-608,-1104
6,1562653194955,-448,-368,-944
6,1562653194956,-416,-128,-768
2,1562653194971,-992,304,16
2,1562653194972,-960,240,64
4,1562653194983,-1040,-80,0
4,1562653194986,-992,-80,0
4,1562653194988,-976,-48,-32
6,1562653194991,-384,-80,-736
6,1562653194994,-352,48,-688
2,1562653195016,-944,192,48
2,1562653195017,-944,112,32
2,1562653195018,-976,208,16
4,1562653195023,-960,-128,-32
4,1562653195025,-1024,-240,16
6,1562653195032,-352,-160,-848
6,1562653195034,-384,-464,-1120
2,1562653195063,-1008,320,-16
2,1562653195064,-1024,320,-48
4,1562653195071,-1056,-272,32
4,1562653195073,-1040,-176,16
2,1562653195107,-1008,272,-16
2,1562653195109,-960,160,48
4,1562653195118,-1040,-96,0
4,1562653195121,-976,-112,0
6,1562653195124,-400,-480,-1104
6,1562653195128,-448,-384,-976
6,1562653195130,-400,-96,-784
6,1562653195132,-368,-96,-768
6,1562653195134,-320,-16,-720
2,1562653195151,-960,144,80
2,1562653195152,-976,128,32
4,1562653195161,-976,-112,-16
4,1562653195162,-976,-112,-48
4,1562653195164,-1008,-176,16
6,1562653195174,-352,-112,-832
6,1562653195175,-352,-256,-928
2,1562653195198,-992,192,0
2,1562653195201,-992,240,0
2,1562653195203,-992,256,16
4,1562653195211,-1024,-176,0
4,1562653195213,-1040,-208,32
6,1562653195216,-400,-288,-976
6,1562653195218,-448,-352,-944
2,1562653195242,-992,272,16
2,1562653195247,-976,208,16
4,1562653195250,-1040,-144,-16
4,1562653195252,-992,-160,0
6,1562653195257,-416,-160,-832
6,1562653195260,-368,-192,-864
2,1562653195287,-960,240,32
2,1562653195288,-976,224,0
4,1562653195297,-1008,-144,-16
4,1562653195298,-1008,-112,-16
6,1562653195310,-352,-192,-880
6,1562653195313,-368,-112,-816
6,1562653195317,-352,-96,-816
2,1562653195330,-992,128,-16
2,1562653195332,-976,128,48
4,1562653195342,-992,-96,-32
4,1562653195344,-976,-208,32
4,1562653195345,-1040,-352,80
6,1562653195352,-400,-352,-992
6,1562653195353,-464,-704,-1136
2,1562653195378,-992,272,64
2,1562653195380,-1040,352,-16
2,1562653195381,-992,256,-16
4,1562653195387,-1088,-128,0
4,1562653195388,-1024,-160,16
6,1562653195396,-432,-240,-928
6,1562653195397,-464,-352,-944
2,1562653195420,-944,352,32
2,1562653195421,-960,320,16
4,1562653195430,-1040,-160,48
4,1562653195431,-1040,-80,-16
6,1562653195436,-432,-400,-976
6,1562653195437,-384,-96,-800
6,1562653195438,-416,-48,-752
2,1562653195467,-976,208,16
2,1562653195468,-944,160,32
4,1562653195473,-992,-64,-16
6,1562653195486,-384,0,-688
6,1562653195487,-304,16,-768
2,1562653195511,-976,112,16
2,1562653195514,-976,144,0
4,1562653195526,-976,-96,-32
4,1562653195529,-960,-96,-64
4,1562653195532,-992,-192,-32
4,1562653195534,-1008,-64,-48
6,1562653195542,-288,-192,-848
6,1562653195544,-288,16,-832
2,1562653195556,-1008,208,-16
2,1562653195557,-960,192,0
2,1562653195559,-992,432,32
4,1562653195568,-992,-304,32
4,1562653195570,-1104,-192,48
6,1562653195572,-544,-704,-1152
6,1562653195575,-416,-352,-976
2,1562653195602,-1008,240,-32
2,1562653195602,-944,256,48
4,1562653195611,-1024,-96,-16
4,1562653195612,-1008,-144,16
6,1562653195620,-432,-112,-800
6,1562653195624,-464,-288,-880
6,1562653195628,-384,-256,-896
2,1562653195647,-944,304,16
2,1562653195648,-976,288,16
4,1562653195655,-1024,-128,0
4,1562653195656,-1024,-128,0
6,1562653195664,-432,-304,-944
6,1562653195666,-448,-336,-912
2,1562653195693,-976,240,0
2,1562653195694,-992,256,32
2,1562653195695,-976,240,16
4,1562653195701,-1008,-192,32
4,1562653195703,-1024,-128,0
4,1562653195704,-1008,-144,-16
6,1562653195707,-384,-208,-864
6,1562653195710,-400,-160,-832
2,1562653195737,-992,224,-16
2,1562653195738,-992,160,0
4,1562653195744,-992,-128,0
4,1562653195745,-992,-160,-32
6,1562653195751,-416,-192,-832
6,1562653195752,-384,-256,-912
2,1562653195781,-992,192,48
2,1562653195783,-1008,272,0
4,1562653195789,-1008,-256,16
4,1562653195791,-1040,-208,-16
6,1562653195800,-384,-400,-992
6,1562653195802,-336,-288,-960
6,1562653195805,-368,-144,-864
2,1562653195826,-1008,256,-32
2,1562653195827,-976,240,-16
4,1562653195835,-1024,-128,-32
4,1562653195837,-1008,-112,-32
4,1562653195840,-1008,-112,-32
6,1562653195848,-416,-128,-816
6,1562653195850,-384,-96,-816
2,1562653195871,-960,224,-16
2,1562653195872,-944,208,16
2,1562653195873,-944,256,32
4,1562653195883,-992,-128,-16
4,1562653195886,-1008,-288,48
6,1562653195888,-400,-224,-928
6,1562653195890,-464,-608,-1168
2,1562653195918,-976,400,48
2,1562653195920,-1024,256,-32
4,1562653195928,-1072,-192,64
4,1562653195929,-1024,-32,-48
6,1562653195936,-352,-304,-928
6,1562653195937,-368,96,-752
6,1562653195938,-448,96,-560
2,1562653195961,-976,176,16
2,1562653195967,-944,128,0
4,1562653195970,-976,-32,-48
4,1562653195972,-928,32,-80
6,1562653195983,-368,192,-672
6,1562653195984,-352,-224,-816
2,1562653196007,-912,128,80
2,1562653196009,-976,224,16
4,1562653196015,-960,-224,0
4,1562653196017,-1024,-80,-32
4,1562653196020,-960,-240,-80
6,1562653196023,-208,80,-672
6,1562653196026,-464,-464,-1328
2,1562653196053,-1008,112,-32
2,1562653196053,-944,464,48
2,1562653196054,-1040,416,-144
4,1562653196061,-1104,-352,144
4,1562653196062,-1088,32,-96
6,1562653196068,-480,-720,-1008
6,1562653196070,-336,-32,-944
2,1562653196095,-992,192,32
2,1562653196096,-912,288,48
4,1562653196102,-992,-160,32
4,1562653196104,-1024,-144,64
6,1562653196112,-496,-240,-800
6,1562653196113,-496,-416,-992
2,1562653196143,-944,352,112
2,1562653196145,-992,272,32
4,1562653196151,-1040,-160,48
4,1562653196153,-1024,-112,32
6,1562653196156,-448,-416,-976
6,1562653196157,-432,-240,-880
6,1562653196159,-464,-176,-768
2,1562653196188,-976,192,48
2,1562653196193,-992,224,16
4,1562653196196,-992,-176,0
4,1562653196198,-1008,-128,-64
4,1562653196201,-992,-64,-96
6,1562653196209,-464,-16,-672
6,1562653196211,-352,16,-768
2,1562653196231,-992,144,-48
2,1562653196232,-976,208,-48
2,1562653196234,-976,256,-48
4,1562653196242,-992,-176,-64
4,1562653196244,-1008,-160,-32
6,1562653196252,-272,-224,-944
6,1562653196253,-208,-144,-880
2,1562653196276,-976,176,-32
2,1562653196277,-976,320,32
4,1562653196284,-992,-192,-16
4,1562653196285,-1056,-192,48
6,1562653196297,-384,-400,-1104
6,1562653196297,-432,-432,-944
6,1562653196298,-432,-160,-832
2,1562653196321,-992,240,0
2,1562653196322,-960,224,80
4,1562653196329,-1024,-64,0
4,1562653196330,-1008,-144,16
6,1562653196335,-480,-240,-800
6,1562653196336,-432,-192,-800
2,1562653196365,-976,240,48
2,1562653196367,-992,208,48
2,1562653196369,-976,192,-16
4,1562653196377,-1024,-112,0
4,1562653196379,-1008,-112,-32
4,1562653196382,-1008,-112,-48
6,1562653196391,-352,-128,-768
6,1562653196393,-352,-144,-928
2,1562653196410,-944,272,16
2,1562653196412,-992,384,-16
4,1562653196420,-1008,-272,48
4,1562653196421,-1056,-160,0
6,1562653196430,-448,-656,-1072
6,1562653196432,-352,-432,-1008
6,1562653196434,-384,-160,-832
2,1562653196456,-1008,256,-16
2,1562653196462,-960,272,16
4,1562653196465,-1024,-96,-16
4,1562653196466,-1008,-128,16
6,1562653196471,-448,-240,-800
6,1562653196472,-384,-208,-832
2,1562653196501,-944,272,16
2,1562653196502,-960,240,48
4,1562653196510,-1008,-96,0
4,1562653196511,-1008,-112,0
4,1562653196518,-1024,-160,16
6,1562653196520,-368,-208,-848
6,1562653196521,-448,-368,-992
2,1562653196546,-976,224,32
2,1562653196547,-960,256,48
2,1562653196553,-992,352,32
4,1562653196555,-1024,-256,64
4,1562653196558,-1056,-256,48
6,1562653196568,-448,-512,-1040
6,1562653196570,-480,-624,-1072
2,1562653196596,-1008,336,-16
2,1562653196598,-976,208,16
4,1562653196606,-1072,-32,-16
4,1562653196608,-976,-48,-48
6,1562653196611,-352,-112,-800
6,1562653196613,-416,48,-672
6,1562653196615,-448,-80,-720
2,1562653196638,-944,160,32
2,1562653196639,-928,224,64
4,1562653196646,-976,-80,0
4,1562653196647,-992,-272,16
6,1562653196653,-416,-432,-1120
6,1562653196655,-336,-272,-912
2,1562653196681,-976,352,32
2,1562653196682,-1008,208,-48
4,1562653196689,-1056,-176,16
4,1562653196691,-992,-64,-64
4,1562653196694,-960,-48,-64
6,1562653196705,-320,16,-816
6,1562653196707,-336,144,-560
2,1562653196726,-976,176,32
2,1562653196729,-960,112,0
2,1562653196738,-960,160,48
4,1562653196739,-944,-64,-64
4,1562653196741,-992,-176,16
2,1562653196770,-1008,144,-32
2,1562653196772,-976,48,16
4,1562653196788,-1008,0,-80
4,1562653196792,-944,-288,-16
6,1562653196795,-368,144,-688
6,1562653196798,-304,-128,-736
6,1562653196800,-160,272,-544
6,1562653196802,-480,-464,-1200
6,1562653196804,-544,-1056,-1296
2,1562653196816,-944,448,64
2,1562653196818,-1040,448,-48
4,1562653196828,-1104,-448,192
4,1562653196830,-1120,-224,32
6,1562653196839,-512,-656,-1216
6,1562653196841,-496,-288,-832
2,1562653196861,-1024,320,32
2,1562653196862,-960,240,48
4,1562653196870,-1056,-112,32
4,1562653196871,-1008,-80,16
4,1562653196873,-992,-96,0
6,1562653196879,-448,-176,-768
6,1562653196881,-416,-160,-752
2,1562653196909,-944,208,96
2,1562653196910,-960,176,16
2,1562653196910,-944,208,0
4,1562653196916,-976,-80,-16
4,1562653196917,-1008,-208,16
6,1562653196921,-352,-80,-752
6,1562653196923,-432,-352,-912
6,1562653196926,-416,-288,-912
2,1562653196951,-992,304,-16
2,1562653196953,-976,288,0
4,1562653196963,-1040,-128,0
4,1562653196966,-1024,-144,16
6,1562653196977,-448,-304,-880
6,1562653196978,-448,-224,-848
2,1562653196998,-976,304,16
2,1562653197001,-976,224,48
4,1562653197010,-1024,-96,16
4,1562653197012,-1008,-144,16
6,1562653197014,-432,-192,-816
6,1562653197015,-416,-192,-816
2,1562653197043,-992,192,48
2,1562653197043,-992,176,16
2,1562653197044,-976,320,16
4,1562653197051,-992,-160,16
4,1562653197053,-1024,-192,16
4,1562653197055,-1024,-336,64
6,1562653197058,-400,-272,-960
6,1562653197069,-544,-688,-1232
2,1562653197086,-992,496,-16
2,1562653197087,-1024,304,-64
4,1562653197098,-1136,-272,112
4,1562653197100,-1040,112,-96
2,1562653197130,-912,112,96
4,1562653197140,-912,-64,0
4,1562653197151,-976,-80,16
6,1562653197153,-576,-800,-1088
6,1562653197155,-320,192,-688
6,1562653197156,-400,112,-608
6,1562653197160,-432,-48,-720
6,1562653197162,-384,-80,-864
2,1562653197178,-880,208,96
2,1562653197179,-928,240,48
2,1562653197181,-960,240,16
6,1562653197198,-528,-480,-1072
6,1562653197199,-368,-128,-864
2,1562653197223,-1024,272,16
2,1562653197226,-1024,176,0
2,1562653197228,-992,176,-16
4,1562653197237,-992,-128,-16
4,1562653197239,-992,-288,64
4,1562653197241,-1040,-160,-16
4,1562653197243,-992,-128,-48
4,1562653197245,-976,-48,-64
6,1562653197247,-336,64,-752
6,1562653197249,-336,144,-672
2,1562653197266,-976,144,0
4,1562653197274,-976,-160,-48
6,1562653197283,-320,32,-784
2,1562653197312,-976,160,0
4,1562653197321,-992,-80,-16
6,1562653197331,-256,64,-656
2,1562653197356,-992,64,-16
2,1562653197359,-912,176,80
2,1562653197368,-992,528,0
2,1562653197371,-1024,304,-32
4,1562653197373,-976,-32,-112
4,1562653197375,-960,-448,96
4,1562653197377,-1152,-192,128
4,1562653197378,-1040,-176,-16
4,1562653197380,-1104,-320,128
6,1562653197382,-192,304,-640
6,1562653197384,-560,-784,-1296
6,1562653197385,-480,-672,-1072
6,1562653197386,-528,-320,-1120
6,1562653197388,-656,-800,-1072
2,1562653197402,-960,496,112
2,1562653197403,-992,368,-48
2,1562653197405,-960,128,64
4,1562653197411,-1056,48,-48
4,1562653197412,-944,-80,0
6,1562653197418,-368,-64,-800
6,1562653197419,-384,16,-688
6,1562653197420,-432,-192,-784
2,1562653197447,-928,160,64
2,1562653197448,-960,176,32
4,1562653197457,-976,-160,48
4,1562653197457,-992,-192,-16
6,1562653197464,-368,-224,-896
6,1562653197465,-400,-288,-960
2,1562653197495,-1008,256,16
2,1562653197496,-992,320,-64
4,1562653197511,-1024,-208,-16
4,1562653197513,-1040,-192,16
6,1562653197516,-448,-384,-976
6,1562653197517,-416,-304,-992
2,1562653197536,-976,352,-32
2,1562653197539,-960,336,32
4,1562653197549,-1040,-192,16
4,1562653197551,-1040,-144,32
4,1562653197553,-992,-64,16
6,1562653197561,-480,-304,-880
6,1562653197563,-416,-32,-752
2,1562653197581,-960,208,32
2,1562653197583,-928,176,80
2,1562653197590,-960,240,64
4,1562653197591,-976,-176,32
4,1562653197593,-1024,-224,48
6,1562653197599,-464,-176,-816
6,1562653197600,-480,-320,-912
6,1562653197601,-496,-384,-1024
2,1562653197626,-1008,288,0
2,1562653197627,-1008,288,-32
4,1562653197633,-1024,-256,32
4,1562653197635,-1040,-160,0
6,1562653197644,-448,-256,-944
6,1562653197646,-400,-64,-800
2,1562653197672,-992,224,16
2,1562653197674,-976,160,64
4,1562653197686,-1008,-112,16
4,1562653197690,-976,-144,0
6,1562653197693,-400,32,-768
6,1562653197696,-384,16,-704
2,1562653197718,-960,176,64
2,1562653197720,-976,160,32
4,1562653197731,-992,-112,0
4,1562653197733,-976,-80,-48
4,1562653197735,-992,-224,0
6,1562653197738,-320,144,-720
6,1562653197740,-416,-112,-896
2,1562653197761,-960,224,16
2,1562653197768,-976,256,-16
2,1562653197771,-1008,208,-16
4,1562653197773,-1024,-192,0
4,1562653197776,-1008,-96,-32
6,1562653197785,-400,-176,-912
6,1562653197788,-336,0,-784
6,1562653197791,-304,192,-544
2,1562653197806,-992,128,16
2,1562653197808,-960,16,48
4,1562653197817,-976,16,-48
4,1562653197818,-944,16,-128
6,1562653197820,-240,480,-544
6,1562653197822,-688,-960,-1392
2,1562653197850,-896,256,160
2,1562653197851,-1024,752,-16
4,1562653197858,-976,-736,208
4,1562653197859,-1264,-512,208
6,1562653197865,-704,-1584,-1568
6,1562653197866,-320,192,-800
2,1562653197898,-1120,304,-224
2,1562653197899,-928,96,80
2,1562653197901,-896,304,64
4,1562653197914,-1040,176,-160
4,1562653197916,-928,-160,32
4,1562653197919,-992,-80,16
6,1562653197921,-464,-48,-672
6,1562653197923,-384,-192,-816
2,1562653197945,-960,192,80
2,1562653197947,-976,272,32
4,1562653197956,-992,-144,0
4,1562653197958,-1024,-224,48
6,1562653197960,-400,-80,-800
6,1562653197968,-496,-384,-960
6,1562653197969,-448,-304,-944
2,1562653197987,-976,304,0
2,1562653197988,-992,288,32
4,1562653197995,-1040,-176,-16
4,1562653197997,-1024,-208,0
6,1562653198001,-464,-320,-960
6,1562653198002,-448,-256,-912
2,1562653198033,-992,320,-48
2,1562653198033,-976,272,-16
4,1562653198048,-1040,-144,16
4,1562653198051,-1008,-128,0
4,1562653198053,-992,-112,0
6,1562653198056,-416,-128,-832
6,1562653198059,-400,-96,-816
2,1562653198077,-944,240,32
2,1562653198078,-944,192,48
2,1562653198087,-976,176,48
4,1562653198090,-976,-128,0
4,1562653198092,-992,-160,-16
6,1562653198102,-400,-64,-784
6,1562653198104,-368,-96,-832
6,1562653198107,-368,-144,-832
2,1562653198121,-992,240,0
2,1562653198122,-976,240,-16
4,1562653198129,-1008,-144,-16
4,1562653198131,-1008,-64,-32
6,1562653198135,-336,-32,-752
6,1562653198137,-320,96,-704
2,1562653198166,-976,160,0
2,1562653198168,-928,224,64
4,1562653198174,-976,-64,-32
4,1562653198178,-992,-432,80
6,1562653198188,-544,-544,-1152
6,1562653198191,-544,-896,-1200
2,1562653198211,-992,448,48
2,1562653198213,-1056,256,-64
4,1562653198220,-1120,-368,96
4,1562653198223,-1024,-80,-64
4,1562653198226,-992,-144,0
6,1562653198234,-352,-128,-928
6,1562653198235,-432,-112,-800
4,1562653198264,-1008,-160,0
4,1562653198265,-992,-224,16
6,1562653198271,-416,-224,-864
6,1562653198274,-384,-224,-960
6,1562653198276,-480,-480,-1040
2,1562653198300,-976,192,0
2,1562653198304,-944,272,16
2,1562653198306,-976,240,16
2,1562653198314,-976,304,32
2,1562653198318,-992,256,0
4,1562653198321,-1040,-256,64
4,1562653198323,-1024,-112,-16
6,1562653198333,-416,-176,-864
6,1562653198335,-368,16,-752
2,1562653198346,-992,176,32
2,1562653198349,-960,192,48
4,1562653198357,-976,-96,-32
4,1562653198359,-976,-112,0
6,1562653198367,-368,0,-736
